"","WaterBody","DateTime","yyyy","mm","dd","doy","hh","Temp","Salinity","CO2","DO","pH"
"13910","CB",2017-09-13 06:00:00,2017,9,13,256,2,15.3108,29.1971640880989,610.7,323.8525390625,NA
"13911","CB",2017-09-13 07:00:00,2017,9,13,256,3,15.4876,28.9641387322405,636.6,324.70703125,NA
"13912","CB",2017-09-13 08:00:00,2017,9,13,256,4,14.9552,29.3294485725164,684.8,307.7392578125,NA
"13913","CB",2017-09-13 09:00:00,2017,9,13,256,5,14.4944,29.4655356459455,711,315.185546875,NA
"13914","CB",2017-09-13 10:00:00,2017,9,13,256,6,14.7708,29.9216074536476,693.6,323.1201171875,NA
"13915","CB",2017-09-13 11:00:00,2017,9,13,256,7,14.5295,29.8856682849086,702.5,316.89453125,NA
"13916","CB",2017-09-13 12:00:00,2017,9,13,256,8,14.4749,29.8745796424398,719.5,308.349609375,NA
"13917","CB",2017-09-13 13:00:00,2017,9,13,256,9,14.2351,29.9808423830365,736,316.2841796875,NA
"13918","CB",2017-09-13 14:00:00,2017,9,13,256,10,13.828,30.1258929630747,714.9,311.1572265625,NA
"13919","CB",2017-09-13 15:00:00,2017,9,13,256,11,14.0912,30.173568365614,738.8,315.4296875,NA
"13920","CB",2017-09-13 16:00:00,2017,9,13,256,12,14.0613,30.2612750612256,747.3,314.697265625,NA
"13921","CB",2017-09-13 17:00:00,2017,9,13,256,13,13.9507,30.3220210255011,690.8,323.6083984375,NA
"13922","CB",2017-09-13 18:00:00,2017,9,13,256,14,14.6198,30.1693691209929,663.4,338.8671875,NA
"13923","CB",2017-09-13 19:00:00,2017,9,13,256,15,15.3257,29.2702011270423,612.7,326.5380859375,NA
"13924","CB",2017-09-13 20:00:00,2017,9,13,256,16,14.8311,29.6731346355833,606.6,323.1201171875,NA
"13925","CB",2017-09-13 21:00:00,2017,9,13,256,17,14.4777,29.9148268926366,602.9,325.927734375,NA
"13926","CB",2017-09-13 22:00:00,2017,9,13,256,18,14.3327,30.1813074127366,618.5,326.5380859375,NA
"13927","CB",2017-09-13 23:00:00,2017,9,13,256,19,14.547,30.1130049146326,635.3,330.078125,NA
"13928","CB",2017-09-14 00:00:00,2017,9,13,256,20,14.0508,30.2815631964601,631,316.162109375,NA
"13929","CB",2017-09-14 01:00:00,2017,9,13,256,21,14.0457,30.330022450767,627.7,325.439453125,NA
"13930","CB",2017-09-14 02:00:00,2017,9,13,256,22,13.7406,30.3579499233839,624,318.115234375,NA
"13931","CB",2017-09-14 03:00:00,2017,9,13,256,23,13.7794,30.3681463055285,640.6,321.4111328125,NA
"13932","CB",2017-09-14 04:00:00,2017,9,14,257,0,13.6068,30.4760249645007,654.2,314.697265625,NA
"13933","CB",2017-09-14 05:00:00,2017,9,14,257,1,13.869,30.4165653039413,668.5,322.509765625,NA
"13934","CB",2017-09-14 06:00:00,2017,9,14,257,2,13.9146,30.3970949371046,657.5,312.3779296875,NA
"13935","CB",2017-09-14 07:00:00,2017,9,14,257,3,14.7101,29.8885421292334,660.6,320.6787109375,NA
"13936","CB",2017-09-14 08:00:00,2017,9,14,257,4,15.3761,29.5274351212971,638.8,323.73046875,NA
"13937","CB",2017-09-14 09:00:00,2017,9,14,257,5,15.1266,29.2694431889559,645.1,315.5517578125,NA
"13938","CB",2017-09-14 10:00:00,2017,9,14,257,6,14.6575,29.387995200867,663.1,313.1103515625,NA
"13939","CB",2017-09-14 11:00:00,2017,9,14,257,7,14.6399,29.993379390908,665.5,314.3310546875,NA
"13940","CB",2017-09-14 12:00:00,2017,9,14,257,8,14.6408,30.0512366313738,683,314.5751953125,NA
"13941","CB",2017-09-14 13:00:00,2017,9,14,257,9,14.5662,30.082718568683,702.3,310.4248046875,NA
"13942","CB",2017-09-14 14:00:00,2017,9,14,257,10,14.1446,30.2554615427516,717.8,307.0068359375,NA
"13943","CB",2017-09-14 15:00:00,2017,9,14,257,11,13.8181,30.3434291624132,707.6,307.4951171875,NA
"13944","CB",2017-09-14 16:00:00,2017,9,14,257,12,14.1029,30.3336585488272,694.6,313.720703125,NA
"13945","CB",2017-09-14 17:00:00,2017,9,14,257,13,14.101,30.3435407794061,707.8,316.2841796875,NA
"13946","CB",2017-09-14 18:00:00,2017,9,14,257,14,14.5346,30.1568061068111,655.7,324.5849609375,NA
"13947","CB",2017-09-14 19:00:00,2017,9,14,257,15,15.4057,28.9217154891451,619.4,327.7587890625,NA
"13948","CB",2017-09-14 20:00:00,2017,9,14,257,16,15.3226,28.9883002674009,598.5,331.1767578125,NA
"13949","CB",2017-09-14 21:00:00,2017,9,14,257,17,14.5408,29.7852921197528,589.3,324.8291015625,NA
"13950","CB",2017-09-14 22:00:00,2017,9,14,257,18,14.2865,30.1811486898211,596.5,327.0263671875,NA
"13951","CB",2017-09-14 23:00:00,2017,9,14,257,19,14.3316,30.2394549068211,620.6,328.9794921875,NA
"13952","CB",2017-09-15 00:00:00,2017,9,14,257,20,14.3769,30.1610105340885,620.7,327.5146484375,NA
"13953","CB",2017-09-15 01:00:00,2017,9,14,257,21,14.0002,30.3160511038518,631.5,319.82421875,NA
"13954","CB",2017-09-15 02:00:00,2017,9,14,257,22,14.0585,30.3554558126654,619.8,322.265625,NA
"13955","CB",2017-09-15 03:00:00,2017,9,14,257,23,13.8437,30.3841182533255,636.7,313.96484375,NA
"13956","CB",2017-09-15 04:00:00,2017,9,15,258,0,13.811,30.4894232733207,655.9,314.94140625,NA
"13957","CB",2017-09-15 05:00:00,2017,9,15,258,1,13.6629,30.5150888497712,657,316.40625,NA
"13958","CB",2017-09-15 06:00:00,2017,9,15,258,2,13.7734,30.5201250079306,667.8,318.359375,NA
"13959","CB",2017-09-15 07:00:00,2017,9,15,258,3,15.6714,28.545882002295,593.3,330.2001953125,NA
"13960","CB",2017-09-15 08:00:00,2017,9,15,258,4,15.7264,28.6731313499553,608.3,325.8056640625,NA
"13961","CB",2017-09-15 09:00:00,2017,9,15,258,5,15.6842,28.8248774478054,659.8,323.2421875,NA
"13962","CB",2017-09-15 10:00:00,2017,9,15,258,6,15.0105,29.0585420291285,666,311.5234375,NA
"13963","CB",2017-09-15 11:00:00,2017,9,15,258,7,14.5156,29.3309287352171,700.9,318.4814453125,NA
"13964","CB",2017-09-15 12:00:00,2017,9,15,258,8,14.5645,30.0024006044373,685.3,319.82421875,NA
"13965","CB",2017-09-15 13:00:00,2017,9,15,258,9,14.8187,29.9415595546395,707.5,318.2373046875,NA
"13966","CB",2017-09-15 14:00:00,2017,9,15,258,10,14.5951,30.0347889765198,717.7,311.767578125,NA
"13967","CB",2017-09-15 15:00:00,2017,9,15,258,11,14.2969,30.0730147416197,731.7,318.359375,NA
"13968","CB",2017-09-15 16:00:00,2017,9,15,258,12,14.1849,30.2957734780962,719.7,307.7392578125,NA
"13969","CB",2017-09-15 17:00:00,2017,9,15,258,13,14.0766,30.2478119922113,NA,317.2607421875,NA
"13970","CB",2017-09-15 18:00:00,2017,9,15,258,14,14.5039,30.1886014906894,654.3,322.1435546875,NA
"13971","CB",2017-09-15 19:00:00,2017,9,15,258,15,15.5248,29.6984904209523,647.3,326.171875,NA
"13972","CB",2017-09-15 20:00:00,2017,9,15,258,16,16.1063,28.3113133989172,604.9,329.1015625,NA
"13973","CB",2017-09-15 21:00:00,2017,9,15,258,17,15.8844,28.3620282741422,589,332.763671875,NA
"13974","CB",2017-09-15 22:00:00,2017,9,15,258,18,15.1729,29.2116319531271,601.5,316.0400390625,NA
"13975","CB",2017-09-15 23:00:00,2017,9,15,258,19,14.6024,29.3775758954621,611.3,326.904296875,NA
"13976","CB",2017-09-16 00:00:00,2017,9,15,258,20,14.4128,30.0332533786579,622.8,321.533203125,NA
"13977","CB",2017-09-16 01:00:00,2017,9,15,258,21,14.9233,29.9537345526451,633.1,339.111328125,NA
"13978","CB",2017-09-16 02:00:00,2017,9,15,258,22,14.704,30.076498591003,662,328.61328125,NA
"13979","CB",2017-09-16 03:00:00,2017,9,15,258,23,14.2387,30.2932463982063,612.4,325.439453125,NA
"13980","CB",2017-09-16 04:00:00,2017,9,16,259,0,14.0224,30.2580437172824,638.1,322.265625,NA
"13981","CB",2017-09-16 05:00:00,2017,9,16,259,1,13.9048,30.2912703679289,665.3,321.044921875,NA
"13982","CB",2017-09-16 06:00:00,2017,9,16,259,2,14.0276,30.2953210925382,681,323.486328125,NA
"13983","CB",2017-09-16 07:00:00,2017,9,16,259,3,14.011,30.4342023252845,675.5,320.6787109375,NA
"13984","CB",2017-09-16 08:00:00,2017,9,16,259,4,15.7116,28.3980836336247,596.7,322.6318359375,NA
"13985","CB",2017-09-16 09:00:00,2017,9,16,259,5,15.8885,28.6912406585435,602.9,326.66015625,NA
"13986","CB",2017-09-16 10:00:00,2017,9,16,259,6,15.958,28.6394183019184,671.4,322.509765625,NA
"13987","CB",2017-09-16 11:00:00,2017,9,16,259,7,15.1145,28.9067840875856,665,317.9931640625,NA
"13988","CB",2017-09-16 12:00:00,2017,9,16,259,8,15.2615,29.0872437979787,702,320.9228515625,NA
"13989","CB",2017-09-16 13:00:00,2017,9,16,259,9,14.9258,29.5776433203079,683.9,312.744140625,NA
"13990","CB",2017-09-16 14:00:00,2017,9,16,259,10,15.1506,29.7291753747624,693.5,318.84765625,NA
"13991","CB",2017-09-16 15:00:00,2017,9,16,259,11,14.7324,29.9021162085001,700.9,313.3544921875,NA
"13992","CB",2017-09-16 16:00:00,2017,9,16,259,12,14.4173,30.1759001989278,693,318.9697265625,NA
"13993","CB",2017-09-16 17:00:00,2017,9,16,259,13,14.218,30.208388756506,697,318.84765625,NA
"13994","CB",2017-09-16 18:00:00,2017,9,16,259,14,14.218,30.3012892646348,715.9,322.265625,NA
"13995","CB",2017-09-16 19:00:00,2017,9,16,259,15,14.3059,30.3428357013504,708.5,322.8759765625,NA
"13996","CB",2017-09-16 20:00:00,2017,9,16,259,16,15.0432,30.0776175659437,661.7,336.42578125,NA
"13997","CB",2017-09-16 21:00:00,2017,9,16,259,17,15.7004,29.6304906807743,589.8,350.9521484375,NA
"13998","CB",2017-09-16 22:00:00,2017,9,16,259,18,16.08,29.2728789371158,581.4,342.28515625,NA
"13999","CB",2017-09-16 23:00:00,2017,9,16,259,19,16.1856,29.3922121222873,600.8,353.271484375,NA
"14000","CB",2017-09-17 00:00:00,2017,9,16,259,20,15.1109,29.8055193641584,572.6,328.9794921875,NA
"14001","CB",2017-09-17 01:00:00,2017,9,16,259,21,14.5489,29.9823660869929,603.7,321.8994140625,NA
"14002","CB",2017-09-17 02:00:00,2017,9,16,259,22,14.7645,30.1405449474692,629.5,327.63671875,NA
"14003","CB",2017-09-17 03:00:00,2017,9,16,259,23,14.9415,30.1124771508811,669,327.0263671875,NA
"14004","CB",2017-09-17 04:00:00,2017,9,17,260,0,14.4112,30.2576548515373,646.5,328.125,NA
"14005","CB",2017-09-17 05:00:00,2017,9,17,260,1,14.3153,30.3225835825214,654.7,320.1904296875,NA
"14006","CB",2017-09-17 06:00:00,2017,9,17,260,2,14.2246,30.4068654444362,666.9,328.857421875,NA
"14007","CB",2017-09-17 07:00:00,2017,9,17,260,3,14.1133,30.4188374456949,664.1,323.3642578125,NA
"14008","CB",2017-09-17 08:00:00,2017,9,17,260,4,14.1746,30.439501033927,691.2,327.2705078125,NA
"14009","CB",2017-09-17 09:00:00,2017,9,17,260,5,14.1828,30.4232064652569,699.5,324.3408203125,NA
"14010","CB",2017-09-17 10:00:00,2017,9,17,260,6,15.9498,29.0476356641429,624.8,325.0732421875,NA
"14011","CB",2017-09-17 11:00:00,2017,9,17,260,7,16.049,28.9179923221835,717.1,323.2421875,NA
"14012","CB",2017-09-17 12:00:00,2017,9,17,260,8,15.573,29.4098295940139,712.6,315.185546875,NA
"14013","CB",2017-09-17 13:00:00,2017,9,17,260,9,15.1102,29.800005969238,694.2,312.8662109375,NA
"14014","CB",2017-09-17 14:00:00,2017,9,17,260,10,15.0421,30.0397719956309,684.7,323.6083984375,NA
"14015","CB",2017-09-17 15:00:00,2017,9,17,260,11,15.2394,29.8602621625228,708,315.673828125,NA
"14016","CB",2017-09-17 16:00:00,2017,9,17,260,12,14.8068,30.1252574014764,710,313.232421875,NA
"14017","CB",2017-09-17 17:00:00,2017,9,17,260,13,14.6992,30.138164434662,720.8,317.5048828125,NA
"14018","CB",2017-09-17 18:00:00,2017,9,17,260,14,14.2523,30.2278229215912,720.7,321.77734375,NA
"14019","CB",2017-09-17 19:00:00,2017,9,17,260,15,14.3362,30.4088916568234,725.3,327.1484375,NA
"14020","CB",2017-09-17 20:00:00,2017,9,17,260,16,14.412,30.3711854843558,719.6,329.58984375,NA
"14021","CB",2017-09-17 21:00:00,2017,9,17,260,17,15.4658,30.0356593566783,679.3,338.8671875,NA
"14022","CB",2017-09-17 22:00:00,2017,9,17,260,18,15.9586,29.8287329293028,625.9,361.572265625,NA
"14023","CB",2017-09-17 23:00:00,2017,9,17,260,19,16.2536,29.3939464955048,620.3,355.8349609375,NA
"14024","CB",2017-09-18 00:00:00,2017,9,17,260,20,15.9962,29.4464373534608,612.3,352.9052734375,NA
"14025","CB",2017-09-18 01:00:00,2017,9,17,260,21,15.303,29.8310898517921,595.5,333.740234375,NA
"14026","CB",2017-09-18 02:00:00,2017,9,17,260,22,14.8633,30.1549090929256,609.8,329.9560546875,NA
"14027","CB",2017-09-18 03:00:00,2017,9,17,260,23,14.8373,30.1863832228627,639.2,329.4677734375,NA
"14028","CB",2017-09-18 04:00:00,2017,9,18,261,0,14.8625,30.184274015783,662.3,323.974609375,NA
"14029","CB",2017-09-18 05:00:00,2017,9,18,261,1,14.4908,30.2529884664625,659.8,332.1533203125,NA
"14030","CB",2017-09-18 06:00:00,2017,9,18,261,2,14.4134,30.3462758807475,674.5,329.4677734375,NA
"14031","CB",2017-09-18 07:00:00,2017,9,18,261,3,14.369,30.3881345232631,685.5,328.857421875,NA
"14032","CB",2017-09-18 08:00:00,2017,9,18,261,4,14.1147,30.4839420596058,680.3,328.61328125,NA
"14033","CB",2017-09-18 09:00:00,2017,9,18,261,5,14.2751,30.4661168391742,690.4,328.4912109375,NA
"14034","CB",2017-09-18 10:00:00,2017,9,18,261,6,14.5472,30.1574875915303,702.9,321.044921875,NA
"14035","CB",2017-09-18 11:00:00,2017,9,18,261,7,15.998,28.8891296233957,635.6,323.486328125,NA
"14036","CB",2017-09-18 12:00:00,2017,9,18,261,8,15.9435,28.9161810352663,697.3,322.021484375,NA
"14037","CB",2017-09-18 13:00:00,2017,9,18,261,9,15.4355,29.6289264437232,676.9,317.7490234375,NA
"14038","CB",2017-09-18 14:00:00,2017,9,18,261,10,15.0233,29.8861558242571,660.5,314.94140625,NA
"14039","CB",2017-09-18 15:00:00,2017,9,18,261,11,15.1443,30.0019731084946,673.6,321.4111328125,NA
"14040","CB",2017-09-18 16:00:00,2017,9,18,261,12,15.1698,29.8796820626531,709.4,318.115234375,NA
"14041","CB",2017-09-18 17:00:00,2017,9,18,261,13,14.6141,30.2044127921429,707.8,320.80078125,NA
"14042","CB",2017-09-18 18:00:00,2017,9,18,261,14,14.5324,30.2889170224484,702.8,321.1669921875,NA
"14043","CB",2017-09-18 19:00:00,2017,9,18,261,15,14.1598,30.312190482917,675.9,322.265625,NA
"14044","CB",2017-09-18 20:00:00,2017,9,18,261,16,14.2384,30.4433857793982,680.1,322.6318359375,NA
"14045","CB",2017-09-18 21:00:00,2017,9,18,261,17,14.255,30.4538622274115,672.6,320.80078125,NA
"14046","CB",2017-09-18 22:00:00,2017,9,18,261,18,14.5608,30.3468981771293,666,328.125,NA
"14047","CB",2017-09-18 23:00:00,2017,9,18,261,19,15.7483,28.9375795112282,569.5,344.970703125,NA
"14048","CB",2017-09-19 00:00:00,2017,9,18,261,20,15.762,28.9147423100454,583.9,339.111328125,NA
"14049","CB",2017-09-19 01:00:00,2017,9,18,261,21,15.7422,29.0191484041567,600.6,334.47265625,NA
"14050","CB",2017-09-19 02:00:00,2017,9,18,261,22,15.0909,29.8069471161708,607,328.4912109375,NA
"14051","CB",2017-09-19 03:00:00,2017,9,18,261,23,15.169,29.8927269505418,627.5,332.6416015625,NA
"14052","CB",2017-09-19 04:00:00,2017,9,19,262,0,15.0991,29.8805830933749,645.7,325.439453125,NA
"14053","CB",2017-09-19 05:00:00,2017,9,19,262,1,14.7226,30.1700961885002,653.5,326.7822265625,NA
"14054","CB",2017-09-19 06:00:00,2017,9,19,262,2,14.6589,30.2048290914492,NA,323.2421875,NA
"14055","CB",2017-09-19 07:00:00,2017,9,19,262,3,14.3393,30.2301791759008,643.7,323.486328125,NA
"14056","CB",2017-09-19 08:00:00,2017,9,19,262,4,14.2787,30.3680781308961,668.3,323.1201171875,NA
"14057","CB",2017-09-19 09:00:00,2017,9,19,262,5,14.2893,30.4264148671905,693,321.77734375,NA
"14058","CB",2017-09-19 10:00:00,2017,9,19,262,6,14.433,30.3659623249903,703.4,320.068359375,NA
"14059","CB",2017-09-19 11:00:00,2017,9,19,262,7,15.6634,28.4445629145659,699.7,317.2607421875,NA
"14060","CB",2017-09-19 12:00:00,2017,9,19,262,8,15.6071,28.5029228871547,740.7,316.2841796875,NA
"14061","CB",2017-09-19 13:00:00,2017,9,19,262,9,15.6346,28.3822583048075,708.7,310.546875,NA
"14062","CB",2017-09-19 14:00:00,2017,9,19,262,10,15.1294,29.1734083432964,678,298.9501953125,NA
"14063","CB",2017-09-19 15:00:00,2017,9,19,262,11,15.0761,29.4859423460104,694.2,309.814453125,NA
"14064","CB",2017-09-19 16:00:00,2017,9,19,262,12,15.0545,29.7069356292448,697.3,311.1572265625,NA
"14065","CB",2017-09-19 17:00:00,2017,9,19,262,13,15.0635,29.6525229145625,690.3,308.7158203125,NA
"14066","CB",2017-09-19 18:00:00,2017,9,19,262,14,14.912,29.9094084683536,701.1,313.4765625,NA
"14067","CB",2017-09-19 19:00:00,2017,9,19,262,15,14.6274,29.9870954666313,686.1,315.91796875,NA
"14068","CB",2017-09-19 20:00:00,2017,9,19,262,16,14.328,30.2343785716544,653.9,321.2890625,NA
"14069","CB",2017-09-19 21:00:00,2017,9,19,262,17,14.6535,30.2206300966479,666.5,327.0263671875,NA
"14070","CB",2017-09-19 22:00:00,2017,9,19,262,18,14.8658,29.9974122962338,650.7,327.0263671875,NA
"14071","CB",2017-09-19 23:00:00,2017,9,19,262,19,15.3234,29.4547894541626,627.8,341.552734375,NA
"14072","CB",2017-09-20 00:00:00,2017,9,19,262,20,15.5095,29.1991357848217,599.4,336.0595703125,NA
"14073","CB",2017-09-20 01:00:00,2017,9,19,262,21,15.7625,28.8627250118509,639.5,328.857421875,NA
"14074","CB",2017-09-20 02:00:00,2017,9,19,262,22,15.6241,29.0924298867377,651.6,321.6552734375,NA
"14075","CB",2017-09-20 03:00:00,2017,9,19,262,23,15.4598,29.4581468674688,645.4,321.4111328125,NA
"14076","CB",2017-09-20 04:00:00,2017,9,20,263,0,15.2555,29.6901295303113,651,321.8994140625,NA
"14077","CB",2017-09-20 05:00:00,2017,9,20,263,1,15.2663,29.6366371533376,681.9,318.9697265625,NA
"14078","CB",2017-09-20 06:00:00,2017,9,20,263,2,14.8713,30.0574315073312,682.2,321.044921875,NA
"14079","CB",2017-09-20 07:00:00,2017,9,20,263,3,14.968,29.9621650238123,676.3,323.1201171875,NA
"14080","CB",2017-09-20 08:00:00,2017,9,20,263,4,14.4946,30.1632351433776,682.4,322.021484375,NA
"14081","CB",2017-09-20 09:00:00,2017,9,20,263,5,14.4296,30.3454545918001,682.5,323.1201171875,NA
"14082","CB",2017-09-20 10:00:00,2017,9,20,263,6,14.9204,29.987321472243,706.3,308.4716796875,NA
"14083","CB",2017-09-20 11:00:00,2017,9,20,263,7,15.4448,29.5094552605623,701,315.673828125,NA
"14084","CB",2017-09-20 12:00:00,2017,9,20,263,8,15.5719,29.1884516914602,666.7,309.08203125,NA
"14085","CB",2017-09-20 13:00:00,2017,9,20,263,9,15.8406,28.4753995808164,678.1,307.12890625,NA
"14086","CB",2017-09-20 14:00:00,2017,9,20,263,10,15.8638,28.4741286810465,686.3,302.734375,NA
"14087","CB",2017-09-20 15:00:00,2017,9,20,263,11,15.7999,28.6768394511726,703.1,300.048828125,NA
"14088","CB",2017-09-20 16:00:00,2017,9,20,263,12,15.8389,28.6878855214576,736,300.29296875,NA
"14089","CB",2017-09-20 17:00:00,2017,9,20,263,13,15.5993,28.7699775668537,769.2,300.4150390625,NA
"14090","CB",2017-09-20 18:00:00,2017,9,20,263,14,15.3147,29.5139760254077,758.4,306.15234375,NA
"14091","CB",2017-09-20 19:00:00,2017,9,20,263,15,15.1946,29.7959256416881,727.2,312.8662109375,NA
"14092","CB",2017-09-20 20:00:00,2017,9,20,263,16,14.9261,30.0515791172312,703,311.6455078125,NA
"14093","CB",2017-09-20 21:00:00,2017,9,20,263,17,14.7796,30.1882653323946,678.8,317.9931640625,NA
"14094","CB",2017-09-20 22:00:00,2017,9,20,263,18,15.254,29.8224848357618,703.3,326.2939453125,NA
"14095","CB",2017-09-20 23:00:00,2017,9,20,263,19,15.609,29.6300237532023,660.9,344.1162109375,NA
"14096","CB",2017-09-21 00:00:00,2017,9,20,263,20,15.6747,29.6558069070115,651,351.5625,NA
"14097","CB",2017-09-21 01:00:00,2017,9,20,263,21,16.0904,29.0645273093867,657.7,333.740234375,NA
"14098","CB",2017-09-21 02:00:00,2017,9,20,263,22,16.3063,28.7424307614609,664,327.2705078125,NA
"14099","CB",2017-09-21 03:00:00,2017,9,20,263,23,16.015,29.0310069705297,697.3,327.0263671875,NA
"14100","CB",2017-09-21 04:00:00,2017,9,21,264,0,15.9887,29.2241436786698,687.6,324.21875,NA
"14101","CB",2017-09-21 05:00:00,2017,9,21,264,1,15.9306,29.145827210597,699.7,319.091796875,NA
"14102","CB",2017-09-21 06:00:00,2017,9,21,264,2,15.3612,29.6600657369234,685.6,310.546875,NA
"14103","CB",2017-09-21 07:00:00,2017,9,21,264,3,15.2856,29.9567325578891,680.3,321.8994140625,NA
"14104","CB",2017-09-21 08:00:00,2017,9,21,264,4,15.2564,30.0084526744418,677.7,325.1953125,NA
"14105","CB",2017-09-21 09:00:00,2017,9,21,264,5,15.1015,30.1635121911617,674.1,327.880859375,NA
"14106","CB",2017-09-21 10:00:00,2017,9,21,264,6,15.259,30.0508192554194,684.5,323.3642578125,NA
"14107","CB",2017-09-21 11:00:00,2017,9,21,264,7,15.3998,29.8888794336025,712.7,320.3125,NA
"14108","CB",2017-09-21 12:00:00,2017,9,21,264,8,15.5932,29.7177424832468,723.5,313.4765625,NA
"14109","CB",2017-09-21 13:00:00,2017,9,21,264,9,15.6406,29.6090555662367,697.6,310.546875,NA
"14110","CB",2017-09-21 14:00:00,2017,9,21,264,10,16.002,28.8439608995857,644,307.4951171875,NA
"14111","CB",2017-09-21 15:00:00,2017,9,21,264,11,15.9078,28.9621148883336,672.8,302.24609375,NA
"14112","CB",2017-09-21 16:00:00,2017,9,21,264,12,15.9216,29.0043238761321,675.5,302.734375,NA
"14113","CB",2017-09-21 17:00:00,2017,9,21,264,13,16.0176,29.0446493890334,714.3,310.791015625,NA
"14114","CB",2017-09-21 18:00:00,2017,9,21,264,14,15.863,29.1564664351997,706.5,309.5703125,NA
"14115","CB",2017-09-21 19:00:00,2017,9,21,264,15,15.6787,29.5569418241319,704.4,314.3310546875,NA
"14116","CB",2017-09-21 20:00:00,2017,9,21,264,16,15.5847,29.8075243188494,697.5,323.8525390625,NA
"14117","CB",2017-09-21 21:00:00,2017,9,21,264,17,15.5228,29.8960884197391,684.9,321.2890625,NA
"14118","CB",2017-09-21 22:00:00,2017,9,21,264,18,15.3058,30.0354298602223,661.4,316.89453125,NA
"14119","CB",2017-09-21 23:00:00,2017,9,21,264,19,15.8528,29.8012318281133,660.8,337.0361328125,NA
"14120","CB",2017-09-22 00:00:00,2017,9,21,264,20,16.2123,29.5821733136754,652.2,345.0927734375,NA
"14121","CB",2017-09-22 01:00:00,2017,9,21,264,21,16.2558,29.5763291862082,659.5,354.736328125,NA
"14122","CB",2017-09-22 02:00:00,2017,9,21,264,22,16.6154,28.9662431726683,654.1,338.37890625,NA
"14123","CB",2017-09-22 03:00:00,2017,9,21,264,23,16.6537,28.8902687317226,640.3,332.763671875,NA
"14124","CB",2017-09-22 04:00:00,2017,9,22,265,0,16.471,29.0252374203441,658.2,326.0498046875,NA
"14125","CB",2017-09-22 05:00:00,2017,9,22,265,1,16.4593,28.9762953871372,674.7,323.3642578125,NA
"14126","CB",2017-09-22 06:00:00,2017,9,22,265,2,16.4086,29.1247808098292,669.6,323.73046875,NA
"14127","CB",2017-09-22 07:00:00,2017,9,22,265,3,16.0152,29.6268691072774,660.5,322.998046875,NA
"14128","CB",2017-09-22 08:00:00,2017,9,22,265,4,15.7611,29.9963848556746,671,329.833984375,NA
"14129","CB",2017-09-22 09:00:00,2017,9,22,265,5,15.6267,29.9928388003526,661.4,330.810546875,NA
"14130","CB",2017-09-22 10:00:00,2017,9,22,265,6,15.5702,30.0052201775586,668.1,327.63671875,NA
"14131","CB",2017-09-22 11:00:00,2017,9,22,265,7,15.7159,29.8552081286089,692.7,323.8525390625,NA
